ticket_id	created_at	prediction_timestamp	category	impact	urgency	priority	assigned_team	ticket_age_minutes	sla_consumed_pct	sla_time_remaining_minutes	created_hour	created_day_of_week	is_weekend	queue_depth	team_workload	prev_resolution_time_minutes	sla_breach
SLA-000700	3/8/2026 0:21	3/8/2026 4:40	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	259	53.96	221	0	6	1	7	8	182	1
SLA-000701	4/29/2026 4:20	4/29/2026 10:53	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	393	81.88	87	4	2	0	21	9	244	1
SLA-000702	7/4/2026 7:08	7/4/2026 11:52	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	284	59.17	196	7	5	1	18	10	575	1
SLA-000703	3/25/2026 12:55	3/25/2026 16:23	ELEVATOR	MEDIUM	LOW	LOW	Facilities	208	7.22	2672	12	2	0	23	1	1714	0
SLA-000704	6/1/2026 13:40	6/1/2026 16:03	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	143	29.79	337	13	0	0	27	11	479	1
SLA-000705	4/23/2026 14:04	4/23/2026 20:09	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	365	76.04	115	14	3	0	24	9	556	1
SLA-000706	5/21/2026 18:03	5/22/2026 0:51	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	408	85	72	18	3	0	24	9	527	1
SLA-000707	1/6/2026 18:40	1/6/2026 21:06	IT_NETWORK_ACCOUNTS	HIGH	HIGH	CRITICAL	IT Support	146	30.42	334	18	1	0	26	14	232	1
SLA-000708	5/24/2026 16:33	5/24/2026 16:58	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	25	5.21	455	16	6	1	11	0	451	1
SLA-000709	8/17/2026 9:39	8/17/2026 18:23	FURNITURE_FIXTURES	LOW	MEDIUM	LOW	Facilities	524	18.19	2356	9	0	0	1	0	2373	0
SLA-000710	6/18/2026 4:25	6/18/2026 7:09	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	164	11.39	1276	4	3	0	4	12	1513	1
SLA-000711	7/10/2026 1:53	7/10/2026 9:34	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	461	32.01	979	1	4	0	1	2	953	0
SLA-000712	7/29/2026 11:14	7/29/2026 12:38	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	84	5.83	1356	11	2	0	22	9	1700	1
SLA-000713	3/3/2026 8:37	3/3/2026 10:45	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	128	8.89	1312	8	1	0	4	14	421	1
SLA-000714	6/21/2026 5:49	6/21/2026 6:34	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	45	9.38	435	5	6	1	21	13	354	1
SLA-000715	4/3/2026 22:37	4/4/2026 8:06	AV_CLASSROOM_EQUIPMENT	LOW	LOW	LOW	AV Support	569	19.76	2311	22	4	0	20	10	1639	1
SLA-000716	8/2/2026 0:00	8/2/2026 6:15	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	375	78.12	105	0	6	1	13	6	225	1
SLA-000717	3/30/2026 0:39	3/30/2026 4:10	ELECTRICAL	HIGH	HIGH	CRITICAL	Facilities	211	43.96	269	0	0	0	28	4	286	1
SLA-000718	8/8/2026 7:59	8/8/2026 19:46	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	707	49.1	733	7	5	1	7	0	991	0
SLA-000719	4/13/2026 17:16	4/13/2026 17:34	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	18	0.62	2862	17	0	0	8	13	2124	0
SLA-000720	1/24/2026 16:41	1/25/2026 2:42	IT_HARDWARE_PRINTING	HIGH	LOW	MEDIUM	IT Support	601	41.74	839	16	5	1	11	2	1057	0
SLA-000721	6/6/2026 22:05	6/7/2026 1:06	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	181	37.71	299	22	5	1	6	13	293	0
SLA-000722	7/23/2026 13:21	7/23/2026 19:47	HVAC_AC	HIGH	LOW	MEDIUM	Facilities	386	26.81	1054	13	3	0	27	1	753	0
SLA-000723	1/24/2026 21:14	1/25/2026 2:20	OTHER	LOW	HIGH	MEDIUM	General Maintenance	306	21.25	1134	21	5	1	5	12	487	0
SLA-000724	1/25/2026 7:23	1/25/2026 8:57	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	94	19.58	386	7	6	1	2	7	500	1
SLA-000725	3/27/2026 12:39	3/27/2026 18:26	BUILDING_STRUCTURE	MEDIUM	HIGH	HIGH	Facilities	347	72.29	133	12	4	0	5	14	404	1
SLA-000726	8/18/2026 12:16	8/18/2026 17:34	ELECTRICAL	MEDIUM	LOW	LOW	Facilities	318	11.04	2562	12	1	0	20	3	664	0
SLA-000727	8/10/2026 17:44	8/10/2026 20:18	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	154	32.08	326	17	0	0	23	0	194	0
SLA-000728	1/9/2026 11:46	1/9/2026 22:08	PLUMBING_WATER	MEDIUM	LOW	LOW	Facilities	622	21.6	2258	11	4	0	16	8	1884	0
SLA-000729	2/15/2026 14:36	2/15/2026 17:44	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	188	13.06	1252	14	6	1	16	10	433	0
SLA-000730	7/12/2026 4:57	7/12/2026 11:48	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	411	85.62	69	4	6	1	13	3	216	1
SLA-000731	2/9/2026 6:45	2/9/2026 7:39	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	54	11.25	426	6	0	0	3	7	348	0
SLA-000732	8/14/2026 21:40	8/14/2026 22:50	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	70	2.43	2810	21	4	0	16	5	1086	0
SLA-000733	1/28/2026 19:39	1/28/2026 21:54	HVAC_AC	LOW	HIGH	MEDIUM	Facilities	135	9.38	1305	19	2	0	2	3	1345	0
SLA-000734	8/1/2026 21:37	8/2/2026 2:43	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	306	63.75	174	21	5	1	6	7	201	0
SLA-000735	8/9/2026 4:07	8/9/2026 5:04	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	57	11.88	423	4	6	1	20	13	516	1
SLA-000736	7/24/2026 13:51	7/24/2026 23:43	IT_NETWORK_ACCOUNTS	LOW	LOW	LOW	IT Support	592	20.56	2288	13	4	0	13	3	2810	0
SLA-000737	7/9/2026 1:44	7/9/2026 5:34	ELECTRICAL	HIGH	HIGH	CRITICAL	Facilities	230	47.92	250	1	3	0	5	7	548	1
SLA-000738	6/14/2026 12:51	6/14/2026 21:23	GROUNDS_OUTDOOR	MEDIUM	MEDIUM	MEDIUM	Grounds Team	512	35.56	928	12	6	1	21	13	1312	1
SLA-000739	6/2/2026 10:53	6/2/2026 15:35	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	282	19.58	1158	10	1	0	8	5	696	0
SLA-000740	7/7/2026 5:47	7/7/2026 10:41	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	294	10.21	2586	5	1	0	0	5	3387	0
SLA-000741	4/4/2026 1:52	4/4/2026 4:35	AV_CLASSROOM_EQUIPMENT	MEDIUM	MEDIUM	MEDIUM	AV Support	163	11.32	1277	1	5	1	25	4	1599	1
SLA-000742	7/16/2026 22:18	7/17/2026 3:28	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	310	64.58	170	22	3	0	17	6	518	1
SLA-000743	5/11/2026 0:15	5/11/2026 7:01	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	406	84.58	74	0	0	0	16	12	309	1
SLA-000744	5/4/2026 22:19	5/5/2026 3:17	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	298	20.69	1142	22	0	0	10	7	1150	0
SLA-000745	3/21/2026 7:28	3/21/2026 9:56	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	148	30.83	332	7	5	1	11	14	125	1
SLA-000746	8/4/2026 22:55	8/5/2026 2:23	IT_HARDWARE_PRINTING	HIGH	MEDIUM	HIGH	IT Support	208	43.33	272	22	1	0	13	2	456	0
SLA-000747	8/2/2026 2:30	8/2/2026 3:15	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	45	9.38	435	2	6	1	16	11	336	0
SLA-000748	3/6/2026 1:00	3/6/2026 2:40	BUILDING_STRUCTURE	HIGH	MEDIUM	HIGH	Facilities	100	20.83	380	1	4	0	21	6	519	1
SLA-000749	5/9/2026 3:03	5/9/2026 6:15	FURNITURE_FIXTURES	HIGH	LOW	MEDIUM	Facilities	192	13.33	1248	3	5	1	5	11	334	0
SLA-000750	4/9/2026 18:55	4/10/2026 4:16	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	561	38.96	879	18	3	0	16	9	1381	0
SLA-000751	4/26/2026 3:10	4/26/2026 10:56	OTHER	HIGH	LOW	MEDIUM	General Maintenance	466	32.36	974	3	6	1	12	4	1173	0
SLA-000752	7/4/2026 16:02	7/5/2026 2:11	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	609	21.15	2271	16	5	1	21	15	1534	1
SLA-000753	1/13/2026 18:08	1/14/2026 2:19	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	491	34.1	949	18	1	0	14	8	1155	0
SLA-000754	1/20/2026 13:06	1/20/2026 18:49	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	343	23.82	1097	13	1	0	10	10	348	0
SLA-000755	4/16/2026 22:38	4/17/2026 6:15	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	457	95.21	23	22	3	0	28	7	478	1
SLA-000756	8/15/2026 14:34	8/15/2026 22:01	GROUNDS_OUTDOOR	MEDIUM	MEDIUM	MEDIUM	Grounds Team	447	31.04	993	14	5	1	22	7	485	1
SLA-000757	5/23/2026 10:32	5/23/2026 11:50	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	78	16.25	402	10	5	1	26	1	158	1
SLA-000758	3/17/2026 17:48	3/17/2026 19:28	HVAC_AC	LOW	MEDIUM	LOW	Facilities	100	3.47	2780	17	1	0	1	14	3454	1
SLA-000759	6/2/2026 11:31	6/2/2026 14:10	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	159	11.04	1281	11	1	0	30	1	1049	0
SLA-000760	5/23/2026 22:12	5/24/2026 5:54	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	462	96.25	18	22	5	1	16	5	336	1
SLA-000761	7/18/2026 16:34	7/18/2026 17:36	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	62	12.92	418	16	5	1	9	14	510	1
SLA-000762	2/15/2026 23:59	2/16/2026 4:11	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	252	52.5	228	23	6	1	2	11	557	1
SLA-000763	6/19/2026 23:42	6/20/2026 7:01	OTHER	MEDIUM	LOW	LOW	General Maintenance	439	15.24	2441	23	4	0	22	7	1682	0
SLA-000764	2/8/2026 0:28	2/8/2026 5:15	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	287	59.79	193	0	6	1	25	12	422	1
SLA-000765	4/14/2026 23:13	4/15/2026 5:08	HVAC_AC	LOW	HIGH	MEDIUM	Facilities	355	24.65	1085	23	1	0	14	3	925	0
SLA-000766	3/15/2026 13:55	3/15/2026 16:16	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	141	9.79	1299	13	6	1	28	0	1193	0
SLA-000767	2/9/2026 3:02	2/9/2026 6:06	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	184	38.33	296	3	0	0	11	8	575	1
SLA-000768	1/8/2026 8:57	1/8/2026 13:49	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	292	20.28	1148	8	3	0	21	3	800	0
SLA-000769	3/12/2026 20:56	3/12/2026 23:45	CLEANING_WASTE	LOW	HIGH	MEDIUM	Cleaning Services	169	11.74	1271	20	3	0	7	11	1442	0
SLA-000770	5/4/2026 12:45	5/4/2026 15:13	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	148	30.83	332	12	0	0	23	9	115	0
SLA-000771	8/6/2026 7:51	8/6/2026 13:01	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	310	64.58	170	7	3	0	15	10	331	1
SLA-000772	5/23/2026 3:22	5/23/2026 15:20	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	718	24.93	2162	3	5	1	14	6	2957	1
SLA-000773	6/29/2026 19:51	6/30/2026 6:01	BUILDING_STRUCTURE	LOW	MEDIUM	LOW	Facilities	610	21.18	2270	19	0	0	16	1	2898	0
SLA-000774	1/6/2026 23:06	1/7/2026 7:52	SAFETY_HAZARD	MEDIUM	LOW	LOW	Safety Team	526	18.26	2354	23	1	0	21	7	3441	1
SLA-000775	5/28/2026 0:35	5/28/2026 3:03	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	148	10.28	1292	0	3	0	8	0	1326	0
SLA-000776	5/18/2026 19:18	5/18/2026 21:46	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	148	30.83	332	19	0	0	24	12	342	1
SLA-000777	3/6/2026 19:45	3/6/2026 22:28	HVAC_AC	MEDIUM	LOW	LOW	Facilities	163	5.66	2717	19	4	0	29	10	668	1
SLA-000778	4/15/2026 20:05	4/16/2026 0:36	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	271	56.46	209	20	2	0	27	0	481	1
SLA-000779	7/14/2026 2:58	7/14/2026 12:56	HVAC_AC	MEDIUM	LOW	LOW	Facilities	598	20.76	2282	2	1	0	23	4	1495	0
SLA-000780	3/5/2026 22:10	3/6/2026 5:40	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	450	93.75	30	22	3	0	22	9	194	1
SLA-000781	6/17/2026 22:38	6/18/2026 6:16	CLEANING_WASTE	HIGH	HIGH	CRITICAL	Cleaning Services	458	95.42	22	22	2	0	29	5	433	1
SLA-000782	7/28/2026 4:07	7/28/2026 11:14	AV_CLASSROOM_EQUIPMENT	MEDIUM	LOW	LOW	AV Support	427	14.83	2453	4	1	0	19	13	1872	1
SLA-000783	4/25/2026 15:05	4/25/2026 17:11	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	126	4.38	2754	15	5	1	5	4	624	0
SLA-000784	7/17/2026 20:54	7/18/2026 7:57	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	663	23.02	2217	20	4	0	29	1	1927	0
SLA-000785	1/13/2026 21:52	1/14/2026 2:03	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	251	17.43	1189	21	1	0	5	2	772	0
SLA-000786	4/23/2026 10:15	4/23/2026 10:40	CLEANING_WASTE	LOW	HIGH	MEDIUM	Cleaning Services	25	1.74	1415	10	3	0	19	13	856	1
SLA-000787	6/9/2026 18:25	6/10/2026 5:22	ELECTRICAL	MEDIUM	LOW	LOW	Facilities	657	22.81	2223	18	1	0	18	6	1293	0
SLA-000788	4/20/2026 3:41	4/20/2026 8:29	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	288	10	2592	3	0	0	21	3	1476	0
SLA-000789	8/28/2026 0:17	8/28/2026 8:49	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	512	35.56	928	0	4	0	1	8	536	0
SLA-000790	4/10/2026 19:26	4/10/2026 21:21	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	115	7.99	1325	19	4	0	11	3	541	0
SLA-000791	3/2/2026 2:22	3/2/2026 8:58	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	396	82.5	84	2	0	0	23	11	127	1
SLA-000792	2/14/2026 1:57	2/14/2026 4:03	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	126	26.25	354	1	5	1	18	4	570	1
SLA-000793	4/26/2026 9:30	4/26/2026 10:22	CLEANING_WASTE	LOW	MEDIUM	LOW	Cleaning Services	52	1.81	2828	9	6	1	5	4	985	0
SLA-000794	8/7/2026 8:22	8/7/2026 18:31	OTHER	LOW	MEDIUM	LOW	General Maintenance	609	21.15	2271	8	4	0	10	7	3371	1
SLA-000795	3/7/2026 4:59	3/7/2026 16:31	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	692	48.06	748	4	5	1	17	2	888	0
SLA-000796	4/21/2026 22:13	4/22/2026 10:12	HVAC_AC	LOW	LOW	LOW	Facilities	719	24.97	2161	22	1	0	22	3	3135	1
SLA-000797	3/29/2026 22:44	3/29/2026 23:21	ELEVATOR	MEDIUM	LOW	LOW	Facilities	37	1.28	2843	22	6	1	21	3	3011	0
SLA-000798	6/8/2026 9:09	6/8/2026 17:00	HVAC_AC	MEDIUM	LOW	LOW	Facilities	471	16.35	2409	9	0	0	1	2	3310	0
SLA-000799	7/23/2026 19:52	7/24/2026 5:01	IT_NETWORK_ACCOUNTS	LOW	LOW	LOW	IT Support	549	19.06	2331	19	3	0	4	0	2240	0
SLA-000800	8/18/2026 7:00	8/18/2026 7:28	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	28	5.83	452	7	1	0	19	6	419	1
SLA-000801	7/25/2026 0:33	7/25/2026 2:32	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	119	24.79	361	0	5	1	19	14	162	1
SLA-000802	4/25/2026 20:03	4/26/2026 2:45	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	402	27.92	1038	20	5	1	11	13	1696	1
SLA-000803	1/27/2026 2:51	1/27/2026 4:18	GROUNDS_OUTDOOR	HIGH	MEDIUM	HIGH	Grounds Team	87	18.12	393	2	1	0	14	9	507	1
SLA-000804	2/17/2026 13:12	2/17/2026 18:55	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	343	23.82	1097	13	1	0	25	6	796	1
SLA-000805	1/6/2026 22:49	1/7/2026 5:49	OTHER	LOW	MEDIUM	LOW	General Maintenance	420	14.58	2460	22	1	0	17	13	2820	1
SLA-000806	1/23/2026 2:44	1/23/2026 14:27	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	703	24.41	2177	2	4	0	30	4	3421	1
SLA-000807	2/3/2026 14:45	2/3/2026 18:39	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	234	48.75	246	14	1	0	27	12	498	1
SLA-000808	8/26/2026 13:26	8/26/2026 14:47	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	81	16.88	399	13	2	0	5	10	504	1
SLA-000809	4/16/2026 17:42	4/16/2026 23:37	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	355	24.65	1085	17	3	0	26	5	1186	1
SLA-000810	4/20/2026 15:10	4/21/2026 1:52	PLUMBING_WATER	LOW	HIGH	MEDIUM	Facilities	642	44.58	798	15	0	0	24	14	1674	1
SLA-000811	2/4/2026 16:05	2/4/2026 19:00	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	175	36.46	305	16	2	0	26	7	210	1
SLA-000812	6/2/2026 0:08	6/2/2026 5:30	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	322	67.08	158	0	1	0	14	6	203	0
SLA-000813	2/25/2026 14:46	2/25/2026 15:23	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	37	7.71	443	14	2	0	20	11	300	1
SLA-000814	5/5/2026 1:02	5/5/2026 10:27	ELEVATOR	MEDIUM	LOW	LOW	Facilities	565	19.62	2315	1	1	0	25	11	2366	1
SLA-000815	3/30/2026 17:26	3/31/2026 0:18	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	412	85.83	68	17	0	0	19	11	113	1
SLA-000816	7/25/2026 2:10	7/25/2026 4:48	OTHER	LOW	LOW	LOW	General Maintenance	158	5.49	2722	2	5	1	24	0	3004	1
SLA-000817	1/27/2026 8:16	1/27/2026 10:11	HVAC_AC	MEDIUM	LOW	LOW	Facilities	115	3.99	2765	8	1	0	25	14	3430	1
SLA-000818	2/21/2026 5:00	2/21/2026 10:34	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	334	69.58	146	5	5	1	20	10	437	1
SLA-000819	8/7/2026 7:55	8/7/2026 15:10	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	435	30.21	1005	7	4	0	23	7	295	0
SLA-000820	4/21/2026 17:58	4/22/2026 1:45	HVAC_AC	LOW	HIGH	MEDIUM	Facilities	467	32.43	973	17	1	0	17	12	871	0
SLA-000821	1/5/2026 21:02	1/6/2026 3:01	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	359	12.47	2521	21	0	0	23	5	2000	0
SLA-000822	4/13/2026 19:07	4/14/2026 1:52	IT_HARDWARE_PRINTING	HIGH	LOW	MEDIUM	IT Support	405	28.12	1035	19	0	0	5	7	503	0
SLA-000823	3/23/2026 2:29	3/23/2026 13:28	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	659	22.88	2221	2	0	0	13	7	577	0
SLA-000824	1/29/2026 16:54	1/29/2026 23:05	PLUMBING_WATER	LOW	MEDIUM	LOW	Facilities	371	12.88	2509	16	3	0	12	9	628	0
SLA-000825	7/26/2026 10:04	7/26/2026 15:11	SAFETY_HAZARD	HIGH	LOW	MEDIUM	Safety Team	307	21.32	1133	10	6	1	27	2	829	0
SLA-000826	2/22/2026 23:46	2/23/2026 8:37	BUILDING_STRUCTURE	LOW	LOW	LOW	Facilities	531	18.44	2349	23	6	1	6	12	1184	0
SLA-000827	2/14/2026 14:52	2/14/2026 22:20	BUILDING_STRUCTURE	LOW	HIGH	MEDIUM	Facilities	448	31.11	992	14	5	1	29	11	1140	1
SLA-000828	5/11/2026 4:27	5/11/2026 7:36	BUILDING_STRUCTURE	MEDIUM	HIGH	HIGH	Facilities	189	39.38	291	4	0	0	16	12	154	1
SLA-000829	7/27/2026 19:41	7/27/2026 23:15	IT_HARDWARE_PRINTING	HIGH	MEDIUM	HIGH	IT Support	214	44.58	266	19	0	0	19	7	411	1
SLA-000830	3/15/2026 3:04	3/15/2026 6:55	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	231	48.12	249	3	6	1	19	5	353	0
SLA-000831	8/6/2026 21:41	8/7/2026 4:30	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	409	85.21	71	21	3	0	9	14	325	1
SLA-000832	2/12/2026 3:38	2/12/2026 4:47	BUILDING_STRUCTURE	LOW	MEDIUM	LOW	Facilities	69	2.4	2811	3	3	0	30	15	2778	1
SLA-000833	1/14/2026 7:19	1/14/2026 11:03	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	224	15.56	1216	7	2	0	10	3	1164	0
SLA-000834	1/21/2026 3:55	1/21/2026 9:31	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	336	70	144	3	2	0	21	12	151	1
SLA-000835	1/3/2026 6:20	1/3/2026 15:30	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	550	38.19	890	6	5	1	21	11	1213	1
SLA-000836	3/15/2026 19:13	3/16/2026 6:45	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	692	48.06	748	19	6	1	5	9	554	0
SLA-000837	2/1/2026 17:49	2/2/2026 1:51	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	482	16.74	2398	17	6	1	7	13	2162	0
SLA-000838	6/27/2026 21:17	6/28/2026 0:14	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	177	6.15	2703	21	5	1	15	15	1244	1
SLA-000839	6/17/2026 7:29	6/17/2026 15:06	HVAC_AC	LOW	LOW	LOW	Facilities	457	15.87	2423	7	2	0	13	11	3414	1
SLA-000840	2/10/2026 1:23	2/10/2026 7:43	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	380	79.17	100	1	1	0	21	4	514	1
SLA-000841	3/5/2026 11:00	3/5/2026 13:31	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	151	31.46	329	11	3	0	22	8	400	1
SLA-000842	4/20/2026 16:23	4/21/2026 1:35	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	552	19.17	2328	16	0	0	20	2	681	0
SLA-000843	7/24/2026 14:13	7/24/2026 18:38	HVAC_AC	LOW	LOW	LOW	Facilities	265	9.2	2615	14	4	0	6	0	2587	0
SLA-000844	6/2/2026 2:10	6/2/2026 6:32	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	262	54.58	218	2	1	0	0	10	194	1
SLA-000845	7/17/2026 17:34	7/17/2026 23:35	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	361	75.21	119	17	4	0	12	1	299	1
SLA-000846	8/9/2026 5:28	8/9/2026 11:55	GROUNDS_OUTDOOR	MEDIUM	LOW	LOW	Grounds Team	387	13.44	2493	5	6	1	13	2	836	0
SLA-000847	6/10/2026 12:32	6/10/2026 20:14	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	462	96.25	18	12	2	0	11	12	205	1
SLA-000848	4/8/2026 13:12	4/8/2026 14:17	OTHER	HIGH	MEDIUM	HIGH	General Maintenance	65	13.54	415	13	2	0	29	12	134	1
SLA-000849	5/25/2026 16:17	5/25/2026 18:14	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	117	24.38	363	16	0	0	10	9	365	0
SLA-000850	1/5/2026 16:31	1/5/2026 19:14	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	163	33.96	317	16	0	0	25	0	359	1
SLA-000851	5/12/2026 3:38	5/12/2026 12:55	HVAC_AC	LOW	HIGH	MEDIUM	Facilities	557	38.68	883	3	1	0	22	8	397	0
SLA-000852	7/16/2026 1:09	7/16/2026 11:38	OTHER	MEDIUM	LOW	LOW	General Maintenance	629	21.84	2251	1	3	0	19	4	2453	0
SLA-000853	4/6/2026 19:20	4/7/2026 1:26	ELECTRICAL	HIGH	HIGH	CRITICAL	Facilities	366	76.25	114	19	0	0	8	10	499	1
SLA-000854	3/15/2026 15:14	3/16/2026 2:36	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	682	47.36	758	15	6	1	1	3	1499	0
SLA-000855	6/12/2026 2:18	6/12/2026 13:28	AV_CLASSROOM_EQUIPMENT	MEDIUM	MEDIUM	MEDIUM	AV Support	670	46.53	770	2	4	0	16	5	892	0
SLA-000856	2/10/2026 5:39	2/10/2026 8:15	SAFETY_HAZARD	HIGH	LOW	MEDIUM	Safety Team	156	10.83	1284	5	1	0	16	2	1130	0
SLA-000857	6/17/2026 17:11	6/17/2026 21:34	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	263	18.26	1177	17	2	0	6	6	1434	0
SLA-000858	5/2/2026 9:31	5/2/2026 17:24	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	473	16.42	2407	9	5	1	1	1	1044	0
SLA-000859	2/25/2026 21:51	2/26/2026 8:30	IT_NETWORK_ACCOUNTS	LOW	HIGH	MEDIUM	IT Support	639	44.38	801	21	2	0	5	6	946	0
SLA-000860	6/12/2026 16:27	6/12/2026 18:12	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	105	7.29	1335	16	4	0	24	5	321	0
